foot,top,int
6.6751000000000005,30.532829999999997,135.262048798015
5.4867,33.948299999999996,143.3766663621
5.7996,32.9787,141.1968406135
5.872000000000001,31.484039999999997,137.93841637217
6.6667,31.667449999999995,137.81005515547
5.6194999999999995,33.4416,142.24781167830002
5.8555,32.89684,141.0297244687
5.4323999999999995,33.727,142.95481857299998
8.2279,29.18674,130.788836517
5.322900000000001,34.3216,144.3146854835
6.2926,32.82933,140.606496052565
5.6959,33.1952,141.76457942800002
6.355300000000001,30.002920000000003,134.38060683175001
5.2794,34.9416,145.61047530780002
5.5473,33.1858,141.76032451
7.7435,28.85726,130.61335844262
5.8462000000000005,31.08821,137.15568381299
5.6082,34.3287,144.157438163
6.906,29.043239999999997,131.823179694365
6.3368,32.55724,140.05035838845
5.268000000000001,34.6299,144.9581335445
5.5424,32.9708,141.275087851
6.2822,30.855700000000002,136.365383805225
7.0061,32.3009,138.88689478464
5.6091,30.77525,136.552990583595
7.7744,29.1208,131.14135975543
5.4854,32.8837,141.1562693545
5.2996,35.4204,146.6949468
5.745900000000001,29.889139999999998,134.5094936718
6.4066,30.527350000000002,135.44991101119
6.3078,33.7196,142.544044229
5.3047,34.1019,143.78084819400001
6.1868,31.903019999999998,138.69260977625999
5.9361,31.23983,137.39308593619
6.4824,31.130959999999998,136.822873044
7.5957,27.53595,127.84099817509998
6.266500000000001,32.862289999999994,140.72541720550498
5.3153,35.439899999999994,146.69371035899997
5.3237000000000005,34.0888,143.75036782
6.5661000000000005,33.06875,140.910288412645
5.7201,33.6635,142.68782518700002
5.5566,34.1085,143.6612811335
7.554600000000001,30.818089999999998,135.12481031602
6.0808,31.456449999999997,137.78932248882
6.061800000000001,33.232099999999996,141.645923268
5.2898,31.2043,137.6490482091
6.0999,32.39734,139.883976550885
5.1752,34.24999999999999,144.20624691899997
5.25,34.2079,144.097299491
6.0698,32.715559999999996,140.47936500174998
7.584499999999999,30.5296,134.46769214694
5.2435,33.0573,141.63900623245001
5.4916,34.9512,145.5856896685
6.1404000000000005,31.263920000000002,137.31582994674
5.0341000000000005,34.872099999999996,145.5778873125
7.4938,28.36438,129.67705973094
5.3252999999999995,33.281699999999994,142.06249988449997
5.6224,30.124180000000003,135.14036899424502
8.8699,27.201210000000003,125.49841880585001
7.7798,30.210659999999997,133.57264660545
5.2232,31.8533,139.08925928099998
5.0785,34.3793,144.5802204805
8.1945,30.352,133.48222275395
6.174300000000001,32.42253,139.77429773298002
6.6091,29.38009,132.72019122069
6.2263,28.40125,130.90585734753
5.2553,33.279700000000005,142.10053890800003
5.2288,34.51350000000001,144.71294318045003
5.602200000000001,33.223600000000005,141.85853041800002
8.8148,27.96824,127.23025816660001
5.2474,33.0726,141.639331885
8.1484,25.021449999999998,121.44436480821
5.458699999999999,32.936299999999996,141.2520830225
6.6732000000000005,27.717550000000003,128.98612217119
5.6350999999999996,34.018299999999996,143.44142117349998
6.372400000000001,30.087480000000003,134.46103846273
5.985899999999999,27.68841,129.35929120658
5.8426,31.450020000000002,137.87379242276
6.049799999999999,32.49977,140.0706733214
9.0593,27.827669999999998,126.57372513399999
5.6334,32.24601,139.69172754678
5.8608,29.26062,133.09584394826
5.515,35.458099999999995,146.6356966395
7.6251999999999995,30.239620000000002,133.77406893900002
6.2165,31.303230000000003,137.37029969033
5.2908,34.7596,145.1736853875
5.203100000000001,33.2526,142.0709741251
5.163600000000001,32.28687,139.975298417125
7.033399999999999,31.04723,136.19933247699998
5.8777,31.503599999999995,138.023165836795
5.752800000000001,29.391820000000003,133.42337762086
5.464099999999999,34.754,145.1462921841
6.3818,29.548260000000003,133.33835909643003
5.2306,34.8847,145.597780234
6.0955,31.721469999999997,138.311696770885
5.9738999999999995,30.543390000000002,135.9130145028
6.6442,32.02,138.56725012248
5.6538,34.0606,143.594618723
6.1236999999999995,32.0483,138.97244207511
5.5434,32.8177,140.91831129020002
6.041499999999999,34.012100000000004,143.28860458850002
5.1433,32.24613,139.9109937135
5.2127,33.114399999999996,141.76080309255
5.9948,31.45248,137.847642583205
5.1754,34.5957,144.927850993
8.8269,26.504749999999998,124.01997305565
8.555399999999999,25.779607000000002,122.76044932143999
5.1979,32.7622,141.072525655
8.2804,31.03435,134.8304791685
5.692399999999999,34.955,145.47414913545
5.109,35.799800000000005,147.579872499
6.3572,29.157300000000003,132.497412750545
5.8691,31.65249,138.395987800415
5.7451,31.93545,139.019464836465
7.2585,28.715809999999998,130.74406588249
6.826499999999999,32.72011,139.86926172727
6.4594,30.076320000000003,134.41619222567
5.2306,35.3903,146.5989435765
5.0404,33.5773,142.85675880464998
5.375100000000001,31.7341,138.778616844
6.4092,28.02353,129.851880319905
5.191599999999999,36.3857,148.7858486815
5.6103000000000005,33.4023,142.20379008449999
5.8387,31.13862,137.2104404389
6.673900000000001,30.809870000000004,135.88865145848
6.0833,29.41216,133.26229993484
5.555,33.2806,141.93787185
7.157400000000001,28.02571,129.296825060485
5.906000000000001,33.494,142.2444636785
5.532,33.547999999999995,142.5800275486
5.203600000000001,35.1094,146.0121255295
8.6029,25.598381,122.17606333660001
7.612299999999999,28.964149999999997,131.077132304705
6.5608,30.59916,135.47968152893
7.3585,27.84036,128.71047476728
5.510000000000001,31.44024,138.029233821495
5.8104,33.873400000000004,143.0380930085
5.4909,36.4153,148.7594070755
8.4609,30.36841,132.99981770120002
5.2608,34.2772,144.192742503
7.922000000000001,29.59403,131.98949822284
5.4333,32.889140000000005,141.13050551994502
6.3619,29.54315,133.3700251885
5.9846,30.55649,135.8271639103
5.6541,33.4138,142.16835250050002
5.6791,31.79895,138.78139896062
5.5434,34.4121,144.36461523650001
6.6256,30.33307,134.79394708879
5.5657,33.4318,142.2203823614
5.435600000000001,34.809400000000004,145.27850067800003
5.3662,33.4674,142.4778153505
6.0433,27.51195,128.92709774673
5.716099999999999,34.4255,144.282115606
5.6273,31.47908,138.00687691221
5.5395,34.180899999999994,143.83743645144997
4.9818,36.311499999999995,148.78208819099999
6.8297,31.26354,136.71866255603499
5.3411,34.7588,145.161465276
9.082,25.416875,121.212461567
5.0876,34.1798,144.13500124375
8.809099999999999,25.747535999999997,122.23170720122499
4.8508000000000004,36.5868,149.3208575217
7.4768,28.12522,129.26259421241
6.1938,31.1465,136.994524376015
5.238300000000001,36.053999999999995,148.132600913
7.6966,27.912100000000002,128.41929284811
6.4594,31.15934,137.0024283829
5.6105,29.26988,133.22220039876
7.8815,25.63425,123.117252456005
6.8108,30.60917,135.35275807855
6.1075,31.95001,138.86904820626998
5.8984000000000005,33.317099999999996,141.86007831999999
6.2851,28.594749999999998,131.35311570978502
5.544599999999999,35.637699999999995,147.03796301399998
6.241,28.74111,131.633534562415
5.5883,33.6144,142.6495202495
7.2409,31.784129999999998,137.46803945805
5.2747,33.7276,142.9866893755
4.9564,34.647999999999996,145.20111468049998
5.766900000000001,30.509690000000003,135.86016363204
5.3969000000000005,31.482979999999998,138.167990890205
5.483700000000001,36.0202,147.900343262
5.6947,31.5039,138.05514099562
6.4116,32.98588,140.7882935369
7.964700000000001,30.16975,133.1508642242
9.9575,21.77000000000018,111.3935850128737
5.9316,33.9984,143.23985519835
5.5598,32.184729999999995,139.67868983288497
5.993399999999999,30.778840000000002,136.31248748222
6.948600000000001,32.85079,140.05865754897002
6.877,33.6873,142.002313375
6.1843,30.74885,136.202052756515
6.673900000000001,33.69654,142.1882833881
8.4824,29.89632,131.924226366
5.692,33.5983,142.5568386905
4.865,35.442,146.92318612999998
5.7628,33.384100000000004,142.07629000100002
6.9099,27.431130000000003,128.16264211526
5.215300000000001,34.747,145.2748357065
5.53,34.078700000000005,143.632608211
5.453799999999999,32.509,140.37830389153
4.8111,35.8424,147.809685176
6.4472,28.643670000000004,131.23723286118002
5.5175,32.7149,140.78963281365
5.6751,29.14553,132.8941746131
5.1515,34.9161,145.607643741
5.1715,33.4114,142.37499272105
5.0097000000000005,33.15,141.9828705335
5.8665,33.0206,141.1656235529
6.8604,31.35812,136.913976614095
7.308400000000001,31.185629999999996,136.07600522681
6.2304,29.86674,134.088631541405
5.8484,34.893899999999995,145.181555186
4.8014,34.3283,144.50766614949998
5.6041,32.88230000000001,141.01469051150002
5.1911,30.971930000000004,137.15238670139001
4.8888,33.9359,143.783909992
6.6662,28.711470000000002,131.299899192145
4.6468,34.975699999999996,145.93241005765
7.933599999999999,24.68001,120.87341064184
5.1086,31.325400000000002,137.983471729
6.0221,33.6344,142.439670403
5.2353000000000005,35.0134,145.85472209649998
5.0838,32.6697,140.9490685032
5.2428,34.1195,143.8892903137
7.0253,30.45,134.77681362345
5.5189,34.232600000000005,144.0063860235
5.2364,31.96613,139.28707316443
5.1429,36.7589,149.59801271199998
6.4088,29.46408,133.166903953945
4.8373,36.7401,149.5643944655
6.255800000000001,33.562,142.169388265
5.7452000000000005,34.8454,145.2017079065
6.5756000000000006,29.0694,132.20821966990002
9.1898,23.024,115.36222747096444
4.9375,33.61259999999999,142.94510128449997
5.6552999999999995,29.797829999999998,134.40507146979002
8.238100000000001,26.5499,124.9024880796
5.4276,33.438199999999995,142.341095291
6.0915,32.48582,140.069064073055
9.08,27.4155,125.6476013107
5.6791,30.85333,136.67594810125001
6.5972,27.65079,128.94444902051998
6.7262,30.13698,134.302140891275
5.5047999999999995,31.70752,138.6505588515
8.4973,26.756929999999997,125.0562265833
4.7987,36.9549,150.06695808150002
6.3836,28.203899999999997,130.38706466896
5.3167,34.7796,145.2125909705
5.4504,34.5716,144.69958038549998
5.410500000000001,33.361200000000004,142.10519210145
5.8412,31.542969999999997,138.21772958181998
5.9901,28.960720000000002,132.29198680401
6.1281,34.074799999999996,143.30728234255
5.745,33.5466,142.41415810249998
9.096499999999999,29.04514,129.25601890155
5.4110000000000005,33.241820000000004,141.836595242685
7.3126,30.083610000000004,133.8316568686
6.5375000000000005,30.686429999999998,135.95363523935
5.0261,33.897,143.5663336185
5.3207,33.088,141.661707925
8.5074,29.913450000000005,131.96277709210003
5.3585,29.416800000000002,133.60715391973
6.738499999999999,34.03128,142.90306740921
5.2766,31.84595,139.005971092075
6.7248,25.415329999999997,123.52883515808
5.4369,31.042299999999997,137.21164528659
5.8752,34.7044,144.7669852025
5.488300000000001,34.541,144.76501990999998
5.0638000000000005,32.4574,140.52000142699998
5.5364,35.658300000000004,147.10020058950002
4.9544,35.887,147.841094284
6.335699999999999,32.95723,140.83041617541502
7.0565,29.224590000000003,132.19554667445001
6.1564,33.63,142.44893760300002
4.7991,34.4752,144.799266834
4.9431,32.1296,139.807585114
6.6508,29.530500000000004,133.14446990865002
5.9173,35.499599999999994,146.4724763797
5.9057,33.3894,141.9898308125
9.5673,27.067999999999998,124.1068016573
8.115400000000001,25.487904999999998,122.525000910365
4.8727,35.316700000000004,146.641141567
4.9042,33.1074,141.9407155235
6.2476,33.886500000000005,142.81817660100003
5.6482,32.53171,140.32063293473
6.3302000000000005,32.59415,140.1660142494
4.939,37.1948,150.5475904695
6.045,30.27483,135.20935521071
4.6843,34.6686,145.365800669
5.6503000000000005,30.993190000000002,137.03515002373499
5.5377,35.4457,146.536684094
8.6328,25.492369999999998,122.06465642984999
5.4068000000000005,33.396,142.259031118
6.3876,31.27766,137.09612522524
5.3919,29.97163,134.87790158747
4.945,36.48609999999999,149.02478207349998
6.7791999999999994,32.159060000000004,138.68858572226
7.0899,29.63367,132.985615386605
4.7663,35.2041,146.42568096354998
5.3986,33.271300000000004,142.03637799450001
5.8864,27.644930000000002,129.27358215590502
5.2475000000000005,36.5967,149.22613889755
7.237299999999999,22.333584,115.43865723319001
7.0428,22.954714999999997,117.12719453007999
5.4884,31.37755,137.8954462563
5.2822000000000005,33.6691,142.876766341
5.2629,32.4461,140.26777557055
6.8926,31.939879999999995,138.11638040066498
5.901800000000001,36.0398,147.6115000232
7.1406,28.67894,130.81945331061
8.5199,25.432674,121.91467269665
5.322900000000001,32.28137,139.97284787963002
5.868799999999999,34.2776,143.872704043
6.4047,33.668200000000006,142.27366000900003
6.242999999999999,27.17754,128.04846195852
5.3180000000000005,32.7021,140.857156332
4.4437,37.154399999999995,150.382329748
5.5267,34.918400000000005,145.41108456700002
6.5878000000000005,30.99968,136.48108234675
7.2334,31.868409999999997,137.78055386866
5.531700000000001,35.611,146.9504284775
4.6626,37.161100000000005,150.4385661015
6.7855,29.13391,132.105513197405
9.5514,27.902551,126.06662180348499
9.3633,27.275570000000002,124.84680122660001
5.8122,32.00535,139.05945749756
8.423300000000001,26.36746,124.2099281238
5.3286,32.09953,139.55862610637
4.8666,36.811400000000006,149.72977872980002
6.783099999999999,30.9203,136.05517049703
7.1061,31.384280000000004,136.7085149884
7.3751999999999995,33.066579999999995,140.12115313464997
5.2665,33.040699999999994,141.57756514599998
5.4206,34.9602,145.5402609089
5.8712,34.8122,145.005615673
6.582,29.6528,133.36637775035
8.7932,24.122686,118.62188590821
7.1606000000000005,32.19981,138.5910847319
4.9154,35.026399999999995,145.99150328
7.3054,22.92343,116.971819403355
7.096299999999999,31.79267,137.58058392654002
6.3883,33.01345,140.884663952935
6.0173,29.953500000000002,134.481416094915
5.779,33.613299999999995,142.4944655418
4.8774,36.78540000000001,149.70402166550002
9.445400000000001,22.680207,114.265144684515
6.337000000000001,27.90296,129.62666621055
9.262,22.423140699999998,113.94894263956
4.6688,36.894600000000004,149.93177961450002
4.7659,37.0118,150.1523880721
5.1058,33.5358,142.740445011
6.966,28.687520000000003,131.00117037705502
5.3514,33.791000000000004,143.07766228100002
6.3983,30.23944,134.8802470839
5.562,30.259600000000002,135.4723296287
8.3917,23.893358999999997,118.41449630577499
4.9376,36.0856,148.2884586065
6.1243,32.52296,140.013206067355
6.8425,30.87831,135.72315843112
5.4778,31.114300000000004,137.3971980437
7.4974,29.26471,131.82922640934
7.0926,26.84417,126.62391833494
6.4873,33.21192,141.288961007155
6.3558,35.3745,145.9192319849
5.4832,32.608599999999996,140.59475269548997
5.0482000000000005,32.3278,140.2309675195
5.8494,30.25673,135.26467998436001
5.7925,31.43626,137.813074716695
7.7471,25.26296,122.34010157434001
4.9823,34.2216,144.14722953585
5.5178,34.896,145.363876812
6.138599999999999,28.748389999999997,131.71200978811999
9.5384,22.527023300000003,113.85257668856501
5.5611,32.52974,140.27900132374498
5.3764,36.7772,149.568743254
8.288499999999999,25.82039,123.16309400229999
7.3937,30.112710000000003,133.61019755680002
5.1254,31.132600000000004,137.5329465989
6.084199999999999,29.487840000000002,133.506723807795
6.1449,33.9028,142.931340353
5.5302,35.8665,147.5257776595
5.7634,33.904700000000005,143.1413795285
6.5981000000000005,32.58026,139.88208562015
5.0835,33.9484,143.60710271565
6.3459,32.66359,140.115113465515
8.1094,29.51355,131.59523907742
4.6783,35.3115,146.726515661
5.3115000000000006,36.5481,149.13224665549998
5.5645999999999995,34.8956,145.33023716655
5.3811,36.3926,148.78817140150002
7.800000000000001,26.384600000000002,124.68634886400001
6.2892,32.2129,139.21307053161
4.7258,33.6499,143.2043964778
6.9097,25.866030000000002,124.50992845443
6.7623999999999995,23.43185,118.428438418615
7.4367,28.87,130.830994851765
4.5482,36.8813,149.89517223880003
5.7299,29.00018,132.52982740501
6.4559999999999995,34.9781,144.981055279
7.0489,28.51691,130.6883826317
4.7818,35.5096,147.09614512849998
6.0222,26.714239999999997,126.9804585581
9.4622,24.568262,118.77746331273501
7.6099000000000006,25.085741,121.985872309915
5.1072,34.988800000000005,145.807200461
5.0826,35.6785,147.3185521195
6.163499999999999,30.307260000000003,135.19675439937
5.8641,30.80622,136.6018411341
6.8764,30.139280000000003,134.3862210319
4.9671,35.2067,146.3259985015
5.375299999999999,29.648100000000003,134.06979370455
4.8615,32.7307,141.18070437665
5.6823,30.58641,136.15384684879498
4.8559,33.3399,142.5235682785
4.8079,31.44298,138.28293606257
7.149,24.64632,121.35295432603
6.1695,34.392,143.915976249
6.1023000000000005,29.990360000000003,134.707251827095
5.9001,28.654889999999998,131.639186430505
5.8169,33.8771,143.017486822
8.825,29.379509999999996,130.62370559355
8.5917,23.782799,117.662780801295
5.2584,32.295300000000005,139.98185610608002
6.078900000000001,29.458640000000003,133.37792978492502
7.210999999999999,30.727839999999997,135.14128876411
6.3382000000000005,32.93181,140.76253263383998
8.7835,22.91405339,115.61075837821801
6.065899999999999,27.53634,128.96284190921
8.2229,30.162930000000003,132.80755369085
4.7924,35.3261,146.71221820169998
6.5896,32.74331,140.21697382226
5.178700000000001,32.27795,140.03473606224
6.7864,32.828,140.26941389225001
6.1919,28.25452,130.56338596064
